text,intra_sentence_similarity
but I was sad for a long time,0.2870965898036957
and I wanted divorce,0.3636724352836609
but its sad,0.39003121852874756
yes yes and most of the time its wonderful,0.288651704788208
but three or four years he was awful,0.25208985805511475
and and go out with young girls,0.34352877736091614
so,0.9999999403953552
and married now and got a child,0.289990097284317
yes,0.9999998807907104
yes,0.9999998807907104
oh well makes up his mind what to do about it,0.2585809826850891
www,1.0000001192092896
okay,0.9999999403953552
the child wants no umbrella,0.3164622187614441
gives it back to,0.3985886573791504
and bye,0.43955713510513306
hes saying goodbye,0.3129694163799286
and shes saying goodbye,0.27087193727493286
and rain comes,0.4154190421104431
and awful rain,0.35178980231285095
and the mother is mad at the child because the childs wet and and and cold or something,0.3024693727493286
and so,0.5900565385818481
no,0.9999999403953552
yes,0.9999998807907104
www,1.0000001192092896
the,0.9999997019767761
and that cat is not going to go down,0.2830312252044678
so the first,0.4406498670578003
oh and the child looks at them and wonders,0.28506526350975037
and,1.0
and and,0.9999998211860657
and,1.0
and the hope is that,0.40475624799728394
oh and,0.42659685015678406
www,1.0000001192092896
the child got caught in I dont know in the wandering wandering,0.248761847615242
and the and,0.8145900964736938
and,1.0
yes,0.9999998807907104
no,0.9999999403953552
www,1.0000001192092896
well,1.0000001192092896
poor Cinderella,0.5511139631271362
ugh,1.0000001192092896
shes always working working working,0.4587436318397522
and the other family members were cavorting,0.495917409658432
and then Cinderella found a fairy,0.32025599479675293
and she gives her everything to go to the ball,0.30497458577156067
including a horse and carriage,0.41415953636169434
and she dances with a young man that is handsome and has money,0.30881229043006897
and handsome man,0.5065887570381165
and dancing with her all the time,0.42438188195228577
noone else,0.5153052806854248
and then the strikes the bell one or something,0.37190911173820496
and Cinderella hasta go home because there is no more gown and,0.21306760609149933
so Cinderella goes home,0.3369356393814087
and handsome prince is all over the place finding her,0.3377307951450348
and sure enough Cinderella fits the shoe,0.2829243540763855
and her sisters didnt,0.3109206557273865
and so shes happy ever after,0.29851478338241577
oh,0.9999998807907104
oh well jelly,0.4067481458187103
no,0.9999999403953552
peanut butter and then jelly on sandwich,0.3622930347919464
and then,0.7074459791183472
thats all,0.482988566160202
fair,1.000000238418579
yes laughs,0.7220941781997681
I have sometimes I I I Ive trouble the voice,0.4236164391040802
and Im awoke a that way Im tu,0.1905587911605835
yes,0.9999998807907104
I woke up through the night,0.28634199500083923
and I didnt know what was wrong,0.2972434163093567
I was,0.5414456129074097
and I woke up in the morning and I couldnt,0.2288094460964203
and I went downstairs,0.3483070135116577
and,1.0
so I called my my I was I called my boss,0.32323166728019714
he was in another r he was in surgery,0.32270845770835876
and he called to the house,0.36979326605796814
and he called me,0.3104781210422516
and he came to me,0.3243246376514435
and I,0.4510398507118225
but he he we are together for so long that he knew something was going on,0.3096732199192047
I I stayed with HackensackHospital,0.39666643738746643
and then I was discharged to a place where,0.33603012561798096
I,1.0
I,1.0
and that girl up then we with this girl who was teaching me how to talk,0.28002434968948364
and it was down in in tikksu,0.3549714684486389
and then I was fair,0.3412970304489136
and they they shipped me to another place in,0.3592469394207001
its a place,0.4986993968486786
and they they taught me to talking each and each,0.3801395893096924
and to I was doing teach doing teacher to do just do exercises,0.3390280604362488
a thats all I did,0.3154464364051819
I Ill once down the front stair that that that,0.3413311243057251
I fell down the,0.3251076936721802
we had moved to the house we are now,0.306627094745636
and p this how two three four blocks away,0.31329482793807983
this was a place that were open at tetu,0.3223690986633301
and I didnt have any more make,0.30917856097221375
so I was going down the front stairs,0.30928903818130493
and the children were in bed,0.3635643720626831
and my husband was still in bed,0.2685639560222626
it was was like nine thirty,0.33175384998321533
I said,0.5259465575218201
and I fell down the front stairs,0.3049491345882416
snow but with,0.45208099484443665
and I laid there in the gun s,0.2313477098941803
and it it worked okay,0.3490615487098694
but I ofcourse I ended up having a hip that was,0.29444995522499084
I I didnt know what was wrong but then I I figured it out,0.4020063281059265
okay,0.9999999403953552
this,0.9999998807907104
and he did such a hick,0.26416483521461487
and the father,0.6041041612625122
it was n he he he he,0.50550377368927
he,0.9999998807907104
and and,0.9999998211860657
and hes hes putting and hes gonna see whos whos he broke his window,0.18709968030452728
little boy is is is gonna go into,0.2528747320175171
what do they call those,0.4867030382156372
the kids that their care,0.42538461089134216
and and to take and,0.5907192826271057
he said,0.5283018350601196
and he goes out in the car,0.27222633361816406
and hes rain in the car s,0.2276831567287445
and hes getting wet,0.2741810083389282
so he went back to see his mother,0.3182165026664734
he said he needs a r a r kwru,0.27256646752357483
he was,0.6820982694625854
he liked to wear a l a l,0.26115256547927856
so he went home,0.3804526925086975
and thats what he wore,0.25326406955718994
psu,1.0
and so meanwhile,0.5618659853935242
and he got up in there and,0.3088432252407074
so,0.9999999403953552
my cat went to under cat my last night,0.2321496605873108
I I say I said,0.5730264186859131
I dont know whether its up or going down,0.269138902425766
and they wanna get outof the water,0.2678220570087433
yes,0.9999998807907104
its been a long time ago,0.32524824142456055
so I can read it,0.4687871038913727
www,1.0000001192092896
this little boy,0.5349255204200745
and this other he,0.44580918550491333
and the mother found this other boy s,0.3197470009326935
so there were three children in the house,0.34465351700782776
and the girls were treated to be seen in a house,0.2864738404750824
they were treated as a gldu,0.393726110458374
she was she was like,0.46482905745506287
she they treated her as meeting s,0.29383695125579834
they had her skpu,0.5204068422317505
but the girls werent kidu,0.3080882728099823
and he took care of children and and they were good to them but,0.3377663791179657
and then there was a sivu,0.4167432487010956
and there was I dont know what he was a king,0.2534136474132538
whatever,0.9999998807907104
and they said to him,0.3981320559978485
he was given a place to go,0.2734968662261963
only his his the family showed the present s,0.3702011704444885
so so he,0.6622638702392578
and the family and the mother went out to the to the thing,0.4139992594718933
and the biu,0.7914137840270996
they didnt know no name of her,0.23681987822055817
but she she gives them a house,0.3601387143135071
gives them a house a house,0.42419376969337463
and would,0.6315571069717407
but he,0.6897066831588745
and he,0.5471725463867188
shes everything,0.4245084524154663
beautiful,1.0
and then he,0.5494772791862488
and he he the the chief s,0.3252612054347992
and she was she loved him,0.41589653491973877
he looked beautiful,0.45791399478912354
and then she noticed that the crown s,0.3299486041069031
she was leaving down usually a long long stair msktu,0.3384685218334198
and she ran upstairs and,0.3135475814342499
or maybe it was ran down or the other,0.2539275288581848
they he left a class,0.34562981128692627
so hes finished shes leaving the the gown,0.2325638234615326
and shes,0.353868305683136
because its twelve oclock,0.32247835397720337
and she she lives,0.496552437543869
she left one of her old blszu,0.31890347599983215
she was leaving a bliss,0.3258689045906067
they were special glass that they left,0.39443254470825195
and he was going through,0.35547035932540894
and hes very looking for whoever that would fit them,0.32122519612312317
onto his ntmnbu,0.5487202405929565
and he tried all the three,0.37637317180633545
and he found her fit on his bath s,0.21054917573928833
and girl gltu,0.47228848934173584
everybody,0.9999998211860657
its gvu,1.0
I I love that food,0.4594881534576416
I love,0.66889488697052
I get a plate out,0.34820953011512756
get out the the,0.4560975134372711
you put two poo,0.325614333152771
and you get tunafish,0.4553971290588379
you get the potato chip the,0.3415426015853882
you make up the the,0.39793843030929565
and you take it,0.4204583168029785
and you eat it,0.3895609378814697
and I eat it,0.3534381091594696
no Im fine,0.3074829578399658
like a house,0.47456830739974976
this is a comb,0.4541161358356476
and that is a lef toothbrush tpsou,0.2788097560405731
oh I cant think of them,0.26596060395240784
octopus,1.0000001192092896
a can,0.5700168609619141
its a,0.6520427465438843
usually torn in a kpu,0.36159563064575195
its usually in a house,0.4069023132324219
and its kept in the,0.44189807772636414
