text,Split_Clauses,Word_Counts,Max_Syntax_Tree_Depth,Word_Order,Verb_Phrases
and I also didnt understand that law schools had their own kind of,"['and I also didnt understand that law schools had their own kind of', 'that law schools had their own kind']","[14, 7]",3,"['SVO', 'SVO']","[1, 1]"
but I didnt I didnt know that,['but I didnt I didnt know that'],[9],1,['SVO'],[2]
I didnt even get it until after I left,"['I didnt even get it until after I left', 'after I left']","[10, 3]",2,"['SVO', 'SV']","[1, 1]"
so really it wasnt the right school for me,['so really it wasnt the right school for me'],[10],3,['SV'],[0]
I really should have gone to York,['I really should have gone to York'],[7],2,['SV'],[1]
but when I came to Toronto people were saying,"['but when I came to Toronto people were saying', 'when I came to Toronto people']","[9, 6]",4,"['SV', 'SV']","[1, 1]"
oh UofT,['oh UofT'],[2],1,['V'],[0]
its the best school,['its the best school'],[4],1,['V'],[0]
and why would you wanna be way out at York,"['and why would you wanna be way out at York', 'and why would you wanna']","[10, 5]",2,"['SV', 'SV']","[1, 1]"
youre in Toronto,['youre in Toronto'],[4],2,['SV'],[1]
you wanna be downtown,"['downtown', 'you wanna', 'you wanna be downtown']","[1, 2, 4]",2,"['V', 'SV', 'SV']","[0, 1, 0]"
so I thought,['so I thought'],[3],1,['SV'],[1]
okay I wanna be downtown,"['okay I wanna', 'downtown', 'okay I wanna be downtown']","[3, 1, 5]",2,"['SV', 'V', 'SV']","[1, 0, 0]"
so I was downtown,['so I was downtown'],[4],1,['SV'],[0]
boy kicks the ball,['boy kicks the ball'],[4],2,['SVO'],[1]
flies into a glass window breaks the window and falls into the,"['flies into a glass window breaks the window and falls into the', 'flies into a glass window', 'falls into the']","[12, 5, 3]",4,"['SVO', 'V', 'V']","[1, 1, 1]"
it knocks over the lamp,['it knocks over the lamp'],[5],3,['SV'],[1]
the man stands up holding the ball looking out the window to see,"['the man stands up holding the ball looking out the window to see', 'holding the ball looking out the window to see']","[13, 9]",5,"['SVO', 'VO']","[2, 2]"
it looks like hes got his gun in the ck pocket,"['like hes got his gun in the ck pocket', 'it looks like hes got his gun in the ck pocket']","[10, 12]",4,"['VO', 'SVO']","[1, 2]"
okay the mother tells the child to take an umbrella,"['okay the mother tells the child to take an umbrella', 'to take an umbrella']","[10, 4]",3,"['SVO', 'VO']","[2, 1]"
and the child doesnt want one,['and the child doesnt want one'],[7],2,['SVO'],[1]
oh the but in this in the second one the,['oh the but in this in the second one the'],[10],3,['V'],[0]
well oh oh oh oh oh I see,['well oh oh oh oh oh I see'],[8],0,['VS'],[1]
so the mother offers the child the umbrella,['so the mother offers the child the umbrella'],[8],2,['SVO'],[1]
the child refuses,['the child refuses'],[3],2,['SV'],[1]
the child says,['the child says'],[3],2,['SV'],[1]
goodbye,['goodbye'],[1],0,['V'],[0]
goes outside,['goes outside'],[2],1,['V'],[1]
its raining,['its raining'],[2],1,['V'],[0]
its really raining,['its really raining'],[3],1,['SV'],[1]
and the kid runs home soaking wet goes to the mother whos not,"['home soaking wet goes to the mother whos not', 'and the kid runs home soaking wet goes to the mother whos not']","[10, 14]",5,"['SV', 'SV']","[1, 1]"
well whats happening is that firefighters are rushing,"['whats happening', 'well whats happening is that firefighters are rushing', 'that firefighters are rushing']","[3, 9, 4]",2,"['OV', 'OVS', 'SV']","[1, 2, 1]"
but it looks like what happened is that the little girls cat was,['but it looks like what happened is that the little girls cat was'],[13],5,['SV'],[1]
the man climbed up the tree to save the cat,"['to save the cat', 'the man climbed up the tree to save the cat']","[4, 10]",3,"['VO', 'SVO']","[1, 2]"
and then he got stuck,['and then he got stuck'],[5],1,['V'],[1]
and then the firemen are coming to save the man,"['to save the man', 'and then the firemen are coming to save the man']","[4, 10]",3,"['VO', 'SVO']","[1, 2]"
maybe the cat was chasing the bird,['maybe the cat was chasing the bird'],[7],2,['SVO'],[1]
no I think the dog was chasing the cat,"['the dog was chasing the cat', 'no I think the dog was chasing the cat']","[6, 9]",3,"['SVO', 'SVO']","[1, 2]"
am I allowed to make it a xxx,"['to make it a xxx', 'am I allowed to make it a xxx']","[5, 8]",3,"['VS', 'SV']","[1, 2]"
the bane of feminists everywhere Cinderellas story about a,['the bane of feminists everywhere Cinderellas story about a'],[9],2,['V'],[0]
and I dont think we find out how she got to that situation but,"['we find out how she got to that situation', 'and I dont think we find out how she got to that situation but']","[9, 15]",5,"['SV', 'SV']","[1, 1]"
and the stepmother and stepsisters basically treated her like a,['and the stepmother and stepsisters basically treated her like a'],[10],2,['SVO'],[1]
she always she hadta do all the cleaning and all the cooking,['she always she hadta do all the cleaning and all the cooking'],[12],3,['SVO'],[1]
and she didnt get to go shopping for new clothes,"['and she didnt get to go shopping for new clothes', 'to go shopping for new clothes']","[11, 6]",5,"['SV', 'V']","[2, 1]"
and she wasnt given the best food to eat,['and she wasnt given the best food to eat'],[10],3,['VO'],[2]
and anyway she was just treated horribly,['and anyway she was just treated horribly'],[7],1,['V'],[1]
one day the stepmother and the two stepsisters get an,['one day the stepmother and the two stepsisters get an'],[10],3,['SVO'],[1]
Cinderella thinking shes a member of the family thinks she can,['Cinderella thinking shes a member of the family thinks she can'],[12],7,['SV'],[1]
but she cant,['but she cant'],[4],1,['SV'],[0]
so she has to help the two stepsisters and stepmother get,"['so she has to help the two stepsisters and stepmother get', 'to help the two stepsisters and stepmother get']","[11, 8]",4,"['SV', 'VS']","[2, 1]"
and then they go,['and then they go'],[4],1,['SV'],[1]
after they leave shes very disappointed because she really wanted,"['after they leave', 'after they leave shes very disappointed because she really wanted', 'because she really wanted']","[3, 11, 4]",2,"['SV', 'SV', 'SV']","[1, 1, 1]"
and somehow or another her fairy godmother appears and tells her,"['tells her', 'and somehow or another her fairy godmother appears and tells her']","[2, 11]",3,"['VO', 'SVO']","[1, 1]"
so she gives her a beautiful dress to wear lovely new shoes and,['so she gives her a beautiful dress to wear lovely new shoes and'],[13],4,['SVO'],[2]
and the only rule is be back by twelve,['and the only rule is be back by twelve'],[9],2,['V'],[0]
so Cinderella went to the ball,['so Cinderella went to the ball'],[6],3,['SV'],[1]
she had a wonderful time,['she had a wonderful time'],[5],2,['SVO'],[1]
nobody knew who she was,['nobody knew who she was'],[5],2,['SV'],[1]
everybody was saying,['everybody was saying'],[3],1,['SV'],[1]
oh whos that woman,['oh whos that woman'],[5],2,['SVO'],[1]
whos that woman,['whos that woman'],[4],2,['SVO'],[1]
the prince danced with her the whole evening,['the prince danced with her the whole evening'],[8],2,['SVO'],[1]
she had a lovely time,['she had a lovely time'],[5],2,['SVO'],[1]
and then as the clock was striking twelve she realized she hadta,['and then as the clock was striking twelve she realized she hadta'],[12],2,['SVO'],[2]
so she ran out,['so she ran out'],[4],1,['SV'],[1]
in running out she lost one of her shoes which was a glass slipper,['in running out she lost one of her shoes which was a glass slipper'],[14],4,['SVO'],[1]
following that the prince found the missing slipper,"['following that the prince found the missing slipper', 'that the prince found the missing slipper']","[8, 7]",3,"['VSO', 'SVO']","[1, 1]"
and he wanted to find the woman who went with the slipper,"['to find the woman who went with the slipper', 'and he wanted to find the woman who went with the slipper']","[9, 12]",6,"['VOS', 'SVO']","[1, 2]"
so he traveled all over the kingdom trying the shoe on womens,"['so he traveled all over the kingdom trying the shoe on womens', 'trying the shoe on womens']","[12, 5]",3,"['SVO', 'VO']","[1, 1]"
it didnt fit anybody,['it didnt fit anybody'],[5],1,['SVO'],[1]
finally he made it to the home of the stepmother and two ugly,['finally he made it to the home of the stepmother and two ugly'],[13],5,['SVO'],[1]
and he tried it on their feet,['and he tried it on their feet'],[7],3,['SVO'],[1]
it didnt fit any of them,['it didnt fit any of them'],[7],3,['SVO'],[1]
and he saw Cinderella and said,"['said', 'and he saw Cinderella and said']","[1, 6]",1,"['V', 'SVO']","[1, 1]"
why dont you try it,['why dont you try it'],[6],1,['SVO'],[1]
or possibly she said,['or possibly she said'],[4],1,['SV'],[1]
why dont I try it,['why dont I try it'],[6],1,['SVO'],[1]
and he tried it on,['and he tried it on'],[5],1,['SVO'],[1]
and it fit,['and it fit'],[3],1,['SV'],[1]
and he was ecstatic because he had found the love of his life after,"['because he had found the love of his life after', 'and he was ecstatic because he had found the love of his life after']","[10, 14]",5,"['SVO', 'SVO']","[1, 1]"
and she of ofcourse being swept off her feet agreed,"['and she of ofcourse being swept off her feet agreed', 'agreed']","[10, 1]",3,"['V', 'V']","[1, 1]"
that shed just go back to slavery and doing dishes and laundry and,"['that shed just go back to slavery and doing dishes and laundry and', 'just go back to slavery and doing dishes and laundry']","[13, 10]",4,"['SVO', 'VO']","[1, 1]"
but the book doesnt take you that far,['but the book doesnt take you that far'],[9],2,['SVO'],[1]
it only takes you to the part where they meet and they fall in,"['it only takes you to the part where they meet and they fall in', 'they fall in']","[14, 3]",4,"['SVO', 'SV']","[1, 1]"
ofcourse,['ofcourse'],[1],0,['V'],[0]
the bus is coming,['the bus is coming'],[4],2,['SV'],[1]
the tour bus is coming,['the tour bus is coming'],[5],2,['SV'],[1]
the tour bus is coming into the town,['the tour bus is coming into the town'],[8],3,['SV'],[1]
the tour bus is coming into the town to pick up the people,"['the tour bus is coming into the town to pick up the people', 'to pick up the people']","[13, 5]",3,"['SVO', 'VO']","[2, 1]"
the tour bus is coming into the town to pick up the people from the,"['the tour bus is coming into the town to pick up the people from the', 'to pick up the people from the']","[15, 7]",3,"['SVO', 'VO']","[2, 1]"
the tour bus is coming into the town to pick up the people at the,"['to pick up the people at the', 'the tour bus is coming into the town to pick up the people at the']","[7, 15]",3,"['VO', 'SVO']","[1, 2]"
the dog chased the cat up the tree,['the dog chased the cat up the tree'],[8],3,['SVO'],[1]
the bird was caught by the worm,['the bird was caught by the worm'],[7],3,['V'],[1]
would you like to star in a movie,"['to star in a movie', 'would you like to star in a movie']","[5, 8]",4,"['V', 'SV']","[1, 2]"
books like to read children,"['books like to read children', 'to read children']","[5, 3]",2,"['SVO', 'VO']","[2, 1]"
icecream tastes good in the summer,['icecream tastes good in the summer'],[6],3,['SV'],[1]
beautiful flowers smelled the lovely women,['beautiful flowers smelled the lovely women'],[6],2,['SVO'],[1]
count to ten as fast as you can,['count to ten as fast as you can'],[8],3,['VS'],[1]
the man saw the boy that the dog chased,['the man saw the boy that the dog chased'],[9],4,['SVO'],[1]
tell me the name of the person next door,['tell me the name of the person next door'],[9],4,['VO'],[1]
how many are in a dozen,['how many are in a dozen'],[6],3,['V'],[0]
the tiger was clawed by the lion,['the tiger was clawed by the lion'],[7],3,['V'],[1]
bad weather was caused by long airplane delays,['bad weather was caused by long airplane delays'],[8],3,['V'],[1]
know the answer,['know the answer'],[3],2,['VO'],[1]
okay,['okay'],[1],0,['V'],[0]
okay,['okay'],[1],0,['V'],[0]
means well go with our marriage,"['well go with our marriage', 'means well go with our marriage']","[5, 6]",4,"['V', 'V']","[1, 1]"
we didnt want to have a church ceremony,"['we didnt want to have a church ceremony', 'to have a church ceremony']","[9, 5]",3,"['SVO', 'VO']","[2, 1]"
so we found the JP,['so we found the JP'],[5],2,['SVO'],[1]
this is in SanDiego California by the way,['this is in SanDiego California by the way'],[8],3,['SV'],[0]
