text,Split_Clauses,Word_Counts,Max_Syntax_Tree_Depth,Word_Order,Verb_Phrases
what do you call what do you call it,"['what do you call it', 'what do you call what do you call it']","[5, 9]",2,"['OSV', 'OSV']","[1, 2]"
I dont I dont know what it,['I dont I dont know what it'],[9],1,['SV'],[2]
right here,['right here'],[2],1,['V'],[0]
and allofasudden he couldnt get l the the the the tree couldnt get this,"['and allofasudden he couldnt get l the the the the tree couldnt get this', 'and allofasudden he couldnt get l']","[16, 7]",3,"['SOV', 'VSO']","[2, 2]"
I couldnt get here,['I couldnt get here'],[5],1,['SV'],[1]
so the dog was here,['so the dog was here'],[5],2,['SV'],[0]
and that the the fireman is right here,['and that the the fireman is right here'],[8],2,['SV'],[0]
because because here we go,['because because here we go'],[5],1,['SV'],[1]
because the man is here,['because the man is here'],[5],2,['SV'],[0]
what was it called,['what was it called'],[4],1,['V'],[1]
the,['the'],[1],0,['V'],[0]
ohboy,['ohboy'],[1],0,['V'],[0]
theres a a a sparrow was a sparrow was looking in this,"['theres a a a sparrow was a sparrow was looking in this', 'was looking in this']","[13, 4]",3,"['V', 'V']","[2, 1]"
thats it,['thats it'],[3],1,['SVO'],[1]
Im not xxx Im not good at this,['Im not xxx Im not good at this'],[10],1,['SV'],[2]
yes,['yes'],[1],0,['V'],[0]
thats the problem with it,['thats the problem with it'],[6],3,['SV'],[1]
god damn it,['god damn it'],[3],1,['SVO'],[1]
well the the the the rain was terrible,['well the the the the rain was terrible'],[8],2,['SV'],[0]
absolutely terrible,['absolutely terrible'],[2],1,['V'],[0]
and raining about maybe two or three days ago,['and raining about maybe two or three days ago'],[9],4,['V'],[1]
allofasudden the the the the the the the river overflowing,"['allofasudden the the the the the the the river overflowing', 'the the the the the the the river overflowing']","[10, 9]",3,"['V', 'V']","[1, 1]"
and all a and fine but allofasudden the girl,['and all a and fine but allofasudden the girl'],[9],4,['VO'],[0]
the girl,['the girl'],[2],1,['V'],[0]
and boy the tvu,['and boy the tvu'],[4],2,['VO'],[1]
and allofasudden boomo,['and allofasudden boomo'],[3],1,['V'],[0]
the,['the'],[1],0,['V'],[0]
I try I I I oh the river boomo,['I try I I I oh the river boomo'],[9],1,['SVO'],[1]
I I and the I was I was right there,['I I and the I was I was right there'],[10],3,['SV'],[0]
I I I was I was I was terrible like this,['I I I was I was I was terrible like this'],[11],1,['VS'],[0]
and and have,['and and have'],[3],1,['V'],[1]
allofasudden,['allofasudden'],[1],0,['V'],[0]
and and luckily luckily the the the the police or the,['and and luckily luckily the the the the police or the'],[11],2,['V'],[0]
and allofasudden boomo,['and allofasudden boomo'],[3],1,['V'],[0]
and and,['and and'],[2],1,['V'],[0]
and boomo,['and boomo'],[2],1,['V'],[0]
I got the girl,['I got the girl'],[4],2,['SVO'],[1]
and,['and'],[1],0,['V'],[0]
,['nan'],[1],0,['V'],[0]
I dont know,['I dont know'],[4],1,['SV'],[1]
I I do I do,['I I do I do'],[5],3,['SV'],[1]
oh sure,['oh sure'],[2],1,['V'],[0]
I dont know well see,"['I dont know well see', 'well see']","[6, 2]",2,"['SV', 'V']","[1, 1]"
oh,['oh'],[1],0,['V'],[0]
www,['www'],[1],0,['V'],[0]
when I when when I was a boy,['when I when when I was a boy'],[8],2,['SV'],[0]
Cira Cinderella was was about about about ten years old or something like this,['Cira Cinderella was was about about about ten years old or something like this'],[14],5,['SV'],[0]
or Im not sure about the name but,['or Im not sure about the name but'],[9],4,['SV'],[1]
and the the allofasudden a man the the mother died,['and the the allofasudden a man the the mother died'],[10],4,['VS'],[0]
and the man has one the man and the and and Ciner Cinderella was in he would go,"['he would go', 'and the man has one the man and the and and Ciner Cinderella was in he would go']","[3, 18]",3,"['SV', 'SVO']","[1, 2]"
and sudden the the the a a a a a a man a man a a a wife a wife the wife was two,['and sudden the the the a a a a a a man a man a a a wife a wife the wife was two'],[24],5,['VS'],[0]
and allofasudden he he the the man and woman has a married,"['and allofasudden he he the the man and woman has a married', 'the the man and woman has a married']","[12, 8]",3,"['VOS', 'SVO']","[1, 1]"
and allofasudden that was it that was it boy,['and allofasudden that was it that was it boy'],[9],3,['SV'],[0]
boy because Cinderella was is was good was friendly and nice and everything,['boy because Cinderella was is was good was friendly and nice and everything'],[13],4,['SV'],[0]
but allofasudden the the two womens,['but allofasudden the the two womens'],[6],2,['VO'],[1]
and the and the wife was awful too,['and the and the wife was awful too'],[8],2,['SV'],[0]
and so so I was my my my my my the the son the the man was died too,"['was died too', 'and so so I was my my my my my the the son the the man was died too']","[3, 19]",4,"['V', 'SV']","[1, 1]"
and that was that was it because boy I was I was terrible like this,['and that was that was it because boy I was I was terrible like this'],[15],6,['SV'],[0]
and so I I was I was I I I I u I I couldnt get the I I go to the the shirt s,['and so I I was I was I I I I u I I couldnt get the I I go to the the shirt s'],[26],2,['SVO'],[2]
so so the allofasudden I have the Cinderella has the it was good at the the the it was good,['so so the allofasudden I have the Cinderella has the it was good at the the the it was good'],[20],4,['SV'],[0]
the the the the the the the mouse two mouses,['the the the the the the the mouse two mouses'],[10],2,['V'],[0]
anyway alotof people,['anyway alotof people'],[3],1,['V'],[0]
I I s,['I I s'],[3],1,['SV'],[1]
slu,['slu'],[1],0,['V'],[0]
it was good,['it was good'],[3],1,['SV'],[0]
but I I the the the woman and the and the two the daughter was absolutely awful,['but I I the the the woman and the and the two the daughter was absolutely awful'],[17],5,['SV'],[0]
so and so so allofasudden the the the the the the prince prince and and the king,['so and so so allofasudden the the the the the the prince prince and and the king'],[17],3,['VO'],[1]
and allofasudden have,['and allofasudden have'],[3],2,['SV'],[1]
I lets go,"['go', 'I lets go']","[1, 3]",1,"['V', 'SV']","[1, 1]"
I I I lets go,['I I I lets go'],[5],3,['SV'],[1]
I I I got the the dress and the and dress and lets go to the snlu,"['the the dress and the and dress and lets go to the snlu', 'I I I got the the dress and the and dress and lets go to the snlu']","[13, 17]",5,"['SV', 'SV']","[1, 1]"
and and lets go the at,['and and lets go the at'],[6],1,['SVO'],[1]
and allofasudden the the mother was absolutely awful,['and allofasudden the the mother was absolutely awful'],[8],3,['VS'],[1]
and s and so I I I couldnt get it I couldnt get it I couldnt get it home,['and s and so I I I couldnt get it I couldnt get it I couldnt get it home'],[22],1,['VSO'],[3]
I couldnt get,['I couldnt get'],[4],1,['SV'],[1]
I could I could the dress was awful and it was xxx,['I could I could the dress was awful and it was xxx'],[12],2,['SV'],[0]
and I I so the the the the the the the the the the,['and I I so the the the the the the the the the the'],[14],2,['V'],[0]
allofasudden all I I try I I I try this I I I try this,['allofasudden all I I try I I I try this I I I try this'],[15],2,['SVO'],[3]
and oh I was I was try,"['try', 'and oh I was I was try']","[1, 7]",2,"['V', 'SV']","[1, 0]"
it was not a trying,"['it was not a trying', 'a trying']","[5, 2]",2,"['SV', 'V']","[0, 1]"
I was I I I was,['I was I I I was'],[6],1,['SV'],[0]
I I a not its try,['I I a not its try'],[6],3,['V'],[0]
isnt that that trying,"['trying', 'isnt that that trying']","[1, 5]",1,"['V', 'VS']","[1, 0]"
anyway the oh the su,['anyway the oh the su'],[5],2,['V'],[0]
and allofasudden ke I I not a a a dress and look and,['and allofasudden ke I I not a a a dress and look and'],[13],1,['VS'],[0]
so and and the the the the,['so and and the the the the'],[7],1,['V'],[0]
whattya,['whattya'],[1],0,['V'],[0]
whattya,['whattya'],[1],0,['V'],[0]
I dont know I dont know what they call it,"['I dont know I dont know what they call it', 'I dont know what they call it']","[12, 8]",3,"['SVO', 'SVO']","[2, 1]"
but I the the not the the not not a the bus but the oh oh,['but I the the not the the not not a the bus but the oh oh'],[16],3,['V'],[0]
I forgot,['I forgot'],[2],1,['SV'],[1]
anyway the the the,['anyway the the the'],[4],1,['V'],[0]
see I I was I s,"['s', 'see I I was I s']","[1, 6]",2,"['V', 'VS']","[1, 1]"
eight I,['eight I'],[2],1,['V'],[0]
you see I I eight oclock the the mother and the and the two a daughter was here,['you see I I eight oclock the the mother and the and the two a daughter was here'],[18],4,['SVO'],[1]
I I I ball,"['I ball', 'I I I ball']","[2, 4]",2,"['SV', 'VS']","[1, 0]"
the the the the,['the the the the'],[4],1,['V'],[0]
and I about about allofasudden I I I was about ten ten am,['and I about about allofasudden I I I was about ten ten am'],[13],1,['SV'],[0]
allofasudden a the the the prince was good,['allofasudden a the the the prince was good'],[8],2,['SV'],[0]
it was good,['it was good'],[3],1,['SV'],[0]
it was good,['it was good'],[3],1,['SV'],[0]
lklu,['lklu'],[1],0,['V'],[0]
the the the and the princess,['the the the and the princess'],[6],2,['V'],[0]
and allofasudden at,['and allofasudden at'],[3],1,['V'],[0]
you hadta do he hadta do the Cinderella he,['you hadta do he hadta do the Cinderella he'],[9],3,['SVO'],[1]
and allofasudden the Cinderella Cine was it was good but the the glass the glass,['and allofasudden the Cinderella Cine was it was good but the the glass the glass'],[15],3,['VOS'],[1]
right there,['right there'],[2],1,['V'],[0]
Cinderella here,['Cinderella here'],[2],1,['V'],[0]
and and and so Cinderella Cinderella at at at twelve thirty thats it,"['and and and so Cinderella Cinderella at at at twelve thirty thats it', 'thats it']","[14, 3]",3,"['VSO', 'SVO']","[0, 1]"
I couldnt get I couldnt get but I couldnt get but my my my the the dress was nice but allofasudden not nice,"['I couldnt get', 'I couldnt get I couldnt get']","[4, 8]",2,"['SV', 'SV']","[1, 2]"
the the the the hair,['the the the the hair'],[5],1,['V'],[0]
and and so the but the prince the prince I u I couldnt get him,['and and so the but the prince the prince I u I couldnt get him'],[16],3,['VSO'],[2]
it was awful,['it was awful'],[3],1,['SV'],[0]
so every day finally the he have a slipper,['so every day finally the he have a slipper'],[9],2,['SVO'],[1]
so lets go,"['so lets go', 'go']","[3, 1]",1,"['V', 'V']","[1, 1]"
and allofasudden the the allofasudden the allofasudden the the prince says the the the prince oh the the the two girls was awful,['and allofasudden the the allofasudden the allofasudden the the prince says the the the prince oh the the the two girls was awful'],[23],4,['VOS'],[1]
www,['www'],[1],0,['V'],[0]
and all so,['and all so'],[3],1,['V'],[0]
couldnt xxx,['couldnt xxx'],[3],2,['V'],[0]
and allofasudden the allofasudden Cinderella was,['and allofasudden the allofasudden Cinderella was'],[6],2,['VO'],[1]
look at this,['look at this'],[3],2,['V'],[1]
and oh and its look at this,['and oh and its look at this'],[7],2,['V'],[0]
here we go,['here we go'],[3],1,['SV'],[1]
look at it,['look at it'],[3],2,['V'],[1]
and the the the the not the hat but the,['and the the the the not the hat but the'],[10],1,['V'],[0]
whattya,['whattya'],[1],0,['V'],[0]
not the,['not the'],[2],1,['V'],[0]
it was a the not the not the the the cat but,['it was a the not the not the the the cat but'],[12],3,['SV'],[0]
not a cat,['not a cat'],[3],1,['V'],[0]
rat but second one not,['rat but second one not'],[5],2,['V'],[0]
anyway,['anyway'],[1],0,['V'],[0]
and allofasudden the the boy the,['and allofasudden the the boy the'],[6],2,['VO'],[1]
allofasudden the the the the cat not mean dog rat the rat not the rat but a,"['allofasudden the the the the cat not mean dog rat the rat not the rat but a', 'the the the the cat not mean', 'dog rat the rat not the rat but']","[17, 7, 8]",4,"['VSO', 'SV', 'SVO']","[1, 1, 1]"
whattya,['whattya'],[1],0,['V'],[0]
the second one here,['the second one here'],[4],1,['V'],[0]
anyway,['anyway'],[1],0,['V'],[0]
the the the the oh the the rat was was okay,['the the the the oh the the rat was was okay'],[11],1,['VS'],[0]
and allofasudden the the the Cinderella was the the the had,"['had', 'and allofasudden the the the Cinderella was the the the had']","[1, 11]",3,"['V', 'VO']","[1, 1]"
all allofasudden the the Cinderella was nice,['all allofasudden the the Cinderella was nice'],[7],3,['SV'],[1]
and all a sudden the the he here we go,['and all a sudden the the he here we go'],[10],4,['OSV'],[1]
and a the the prince and and the the the prince and Cinderella was so so so together,['and a the the prince and and the the the prince and Cinderella was so so so together'],[18],3,['SV'],[0]
and,['and'],[1],0,['V'],[0]
they go,['they go'],[2],1,['SV'],[1]
I dont know,['I dont know'],[4],1,['SV'],[1]
Im sorry about it,['Im sorry about it'],[5],3,['SV'],[1]
but whattya,['but whattya'],[2],1,['V'],[0]
not a rat but,['not a rat but'],[4],1,['V'],[0]
the mouse mouse,['the mouse mouse'],[3],1,['V'],[0]
well yes but it has a problem,['well yes but it has a problem'],[7],2,['SVO'],[1]
anyway,['anyway'],[1],0,['V'],[0]
it has a problem,['it has a problem'],[4],2,['SVO'],[1]
not the not the not the rye but the or xxx,['not the not the not the rye but the or xxx'],[11],2,['V'],[0]
the the oh whole wheat bread,['the the oh whole wheat bread'],[6],1,['V'],[0]
I dont get it or I cant do it o probably,"['I cant do it o probably', 'I dont get it or I cant do it o probably']","[7, 13]",2,"['SVO', 'SVO']","[1, 2]"
the the the whole wheat bread I like it here,"['the the the whole wheat bread I like it here', 'I like it here']","[10, 4]",2,"['VSO', 'SVO']","[0, 1]"
so I I I like I I like whole bray,['so I I I like I I like whole bray'],[10],1,['VSO'],[2]
I I like the nt the toast,"['I like the nt the toast', 'I I like the nt the toast']","[6, 7]",3,"['SVO', 'VSO']","[1, 0]"
not as toast the not as toast but a toast but regular,['not as toast the not as toast but a toast but regular'],[12],3,['V'],[0]
whattya,['whattya'],[1],0,['V'],[0]
anyway,['anyway'],[1],0,['V'],[0]
so I I I not not I not a tiny bit,['so I I I not not I not a tiny bit'],[11],1,['VS'],[0]
and about,['and about'],[2],1,['V'],[0]
and boomo okay I got the the whole wheat bread,['and boomo okay I got the the whole wheat bread'],[10],1,['VSO'],[1]
and I went to the the the lla peanut butter,['and I went to the the the lla peanut butter'],[10],4,['SV'],[1]
oh here,['oh here'],[2],1,['V'],[0]
oh here we go,['oh here we go'],[4],1,['SV'],[1]
about here,['about here'],[2],1,['V'],[0]
and the the the a jelly,['and the the the a jelly'],[6],1,['V'],[0]
